annotation_id,annotator,is_control_task,mixed_set,mixed_topics,mixed_words,quartile,sentiment,similarity,topic1_words,topic2_words,task_id,task_type,model
71268287,annotator_4,False,sentence<br>truth<br>predicate<br>true<br><b>false</b><br><b>russell</b><br><b>wittgenstein</b><br><b>proposition</b>,"[11, 15]","['sentence', 'truth', 'true', 'predicate', 'proposition', 'false', 'wittgenstein', 'russell']",0,1,0.8046035766601562,"['sentence', 'truth', 'true', 'predicate']","['proposition', 'false', 'wittgenstein', 'russell']",task_461,mix_11_15_closest,
71268818,annotator_4,False,<b>prerequisite</b><br>sneed<br>sneedian<br><b>methodical</b><br><b>tubingen</b><br><b>mafistab</b><br>mpp<br>balzer,"[11, 32]","['prerequisite', 'methodical', 'mafistab', 'tubingen', 'sneed', 'sneedian', 'mpp', 'balzer']",0,1,0.7807415127754211,"['prerequisite', 'methodical', 'mafistab', 'tubingen']","['sneed', 'sneedian', 'mpp', 'balzer']",task_365,mix_11_32_closest,
71268531,annotator_4,False,<b>reversal</b><br><b>thermodynamic</b><br>system<br>state<br>entropy<br><b>energy</b><br>time<br><b>equilibrium</b>,[14],"['entropy', 'time', 'system', 'state', 'equilibrium', 'reversal', 'energy', 'thermodynamic']",-1,1,1.0,"['entropy', 'time', 'system', 'state']","['equilibrium', 'reversal', 'energy', 'thermodynamic']",task_197,single,
71268358,annotator_4,False,thermodynamic<br>equilibrium<br><b>ergodic</b><br>entropy<br><b>gas</b><br><b>phase</b><br><b>thermodynamics</b><br>boltzmann,[5],"['entropy', 'equilibrium', 'boltzmann', 'thermodynamic', 'thermodynamics', 'ergodic', 'gas', 'phase']",-1,1,1.0,"['entropy', 'equilibrium', 'boltzmann', 'thermodynamic']","['thermodynamics', 'ergodic', 'gas', 'phase']",task_151,single,
71268465,annotator_4,False,law<br><b>evidence</b><br><b>confirm</b><br>explanation<br><b>hypothesis</b><br><b>confirmation</b><br>causal<br>cause,"[7, 9]","['causal', 'cause', 'explanation', 'law', 'hypothesis', 'confirmation', 'evidence', 'confirm']",0,1,0.6856385469436646,"['causal', 'cause', 'explanation', 'law']","['hypothesis', 'confirmation', 'evidence', 'confirm']",task_400,mix_7_9_closest,
71268422,annotator_4,False,<b>realist</b><br><b>world</b><br><b>realism</b><br>true<br>fraassen<br>entity<br>van<br><b>truth</b>,[42],"['realist', 'realism', 'truth', 'world', 'fraassen', 'van', 'entity', 'true']",-1,1,1.0,"['realist', 'realism', 'truth', 'world']","['fraassen', 'van', 'entity', 'true']",task_440,single,
71268510,annotator_4,False,lemma<br><b>proof</b><br><b>mathematics</b><br>theorem<br>formula<br><b>mathematician</b><br><b>mathematical</b><br>axiom,"[3, 21]","['axiom', 'lemma', 'theorem', 'formula', 'mathematics', 'mathematical', 'mathematician', 'proof']",0,1,0.8108820915222168,"['axiom', 'lemma', 'theorem', 'formula']","['mathematics', 'mathematical', 'mathematician', 'proof']",task_138,mix_3_21_closest,
71268253,annotator_4,False,target<br><b>use</b><br><b>representation</b><br>model<br><b>represent</b><br>simulation<br><b>structure</b><br>climate,[6],"['model', 'simulation', 'target', 'climate', 'representation', 'structure', 'represent', 'use']",-1,2,1.0,"['model', 'simulation', 'target', 'climate']","['representation', 'structure', 'represent', 'use']",task_462,single,
71268586,annotator_4,False,theory<br><b>target</b><br><b>representation</b><br>sentence<br><b>system</b><br>term<br>theoretical<br><b>model</b>,"[9, 10]","['model', 'representation', 'target', 'system', 'theory', 'theoretical', 'term', 'sentence']",0,1,0.7782979011535645,"['model', 'representation', 'target', 'system']","['theory', 'theoretical', 'term', 'sentence']",task_230,mix_9_10_closest,
71268854,annotator_4,False,<b>laudan</b><br><b>lakatos</b><br>nma<br>realist<br><b>kuhnian</b><br><b>kuhn</b><br>pessimistic<br>antirealists,"[10, 14]","['laudan', 'kuhn', 'kuhnian', 'lakatos', 'realist', 'pessimistic', 'antirealists', 'nma']",0,1,0.7505638599395752,"['laudan', 'kuhn', 'kuhnian', 'lakatos']","['realist', 'pessimistic', 'antirealists', 'nma']",task_334,mix_10_14_closest,
71268333,annotator_4,False,<b>agent</b><br><b>game</b><br>mental<br>brain<br>causal<br><b>epistemic</b><br>causation<br><b>belief</b>,"[6, 1]","['causal', 'causation', 'mental', 'brain', 'belief', 'agent', 'epistemic', 'game']",0,2,0.6565797328948975,"['causal', 'causation', 'mental', 'brain']","['belief', 'agent', 'epistemic', 'game']",task_76,mix_6_1_closest,
71268464,annotator_4,False,representation<br>mechanism<br><b>object</b><br>system<br><b>perception</b><br>cognitive<br><b>experience</b><br><b>perceptual</b>,"[49, 12]","['cognitive', 'mechanism', 'system', 'representation', 'experience', 'perception', 'object', 'perceptual']",0,1,0.7238104343414307,"['cognitive', 'mechanism', 'system', 'representation']","['experience', 'perception', 'object', 'perceptual']",task_458,mix_49_12_closest,
71268912,annotator_4,False,<b>proposition</b><br><b>space</b><br>lattice<br>boolean<br>quantum<br><b>algebra</b><br><b>classical</b><br>logic,[43],"['quantum', 'logic', 'lattice', 'boolean', 'classical', 'algebra', 'proposition', 'space']",-1,1,1.0,"['quantum', 'logic', 'lattice', 'boolean']","['classical', 'algebra', 'proposition', 'space']",task_196,single,
71268321,annotator_4,False,<b>scientific</b><br><b>explanation</b><br>system<br>space<br>time<br><b>science</b><br>theory<br><b>law</b>,"[4, 2]","['time', 'theory', 'system', 'space', 'law', 'scientific', 'science', 'explanation']",0,2,0.7414394617080688,"['time', 'theory', 'system', 'space']","['law', 'scientific', 'science', 'explanation']",task_237,mix_4_2_closest,
71268386,annotator_4,False,<b>simulation</b><br>target<br><b>representation</b><br><b>model</b><br>datum<br>equation<br>idealization<br><b>climate</b>,[7],"['model', 'simulation', 'representation', 'climate', 'target', 'datum', 'idealization', 'equation']",-1,1,1.0,"['model', 'simulation', 'representation', 'climate']","['target', 'datum', 'idealization', 'equation']",task_20,single,
71268721,annotator_4,False,mathematics<br><b>proof</b><br>number<br><b>set</b><br><b>theorem</b><br>mathematical<br>geometry<br><b>axiom</b>,"[3, 43]","['set', 'axiom', 'theorem', 'proof', 'mathematics', 'mathematical', 'geometry', 'number']",0,1,0.7706343531608582,"['set', 'axiom', 'theorem', 'proof']","['mathematics', 'mathematical', 'geometry', 'number']",task_452,mix_3_43_closest,
71268397,annotator_4,True,dog<br>cat<br><b>horse</b><br><b>cow</b><br><b>sheep</b><br><b>goat</b><br>donkey<br>pig,[-10],,-10,1,1.0,['dog' 'cat' 'horse' 'cow'] ['sheep' 'goat' 'donkey' 'pig'],['dog' 'cat' 'horse' 'cow' 'sheep' 'goat' 'donkey' 'pig'],task_470,control,
71268361,annotator_4,True,<b>apple</b><br><b>pear</b><br>orange<br>grape<br><b>peach</b><br><b>plum</b><br>melon<br>kiwi,[-10],,-10,1,1.0,['apple' 'pear' 'orange' 'grape'] ['peach' 'plum' 'melon' 'kiwi'],['apple' 'pear' 'orange' 'grape' 'peach' 'plum' 'melon' 'kiwi'],task_467,control,
71268773,annotator_4,True,<b>doctor</b><br><b>nurse</b><br><b>surgeon</b><br><b>therapist</b><br>rose<br>tulip<br>lily<br>daisy,[-20],,-20,2,0.0,['doctor' 'nurse' 'surgeon' 'therapist'] ['rose' 'tulip' 'lily' 'daisy'],['doctor' 'nurse' 'surgeon' 'therapist' 'rose' 'tulip' 'lily' 'daisy'],task_468,control,
71268400,annotator_4,True,<b>notebook</b><br><b>pencil</b><br><b>eraser</b><br>football<br><b>pen</b><br>tennis<br>basketball<br>chess,[-20],,-20,1,0.0,['notebook' 'pen' 'pencil' 'eraser'] ['football' 'tennis' 'basketball' 'chess'],['notebook' 'pen' 'pencil' 'eraser' 'football' 'tennis' 'basketball' 'chess'],task_469,control,
71262871,annotator_2,False,shogenji<br><b>niiniluoto</b><br>confirmation<br><b>truthlike</b><br>meijs<br><b>verisimilitude</b><br><b>truthlikeness</b><br>fitelson,"[46, 29]","['verisimilitude', 'truthlikeness', 'truthlike', 'niiniluoto', 'fitelson', 'shogenji', 'meijs', 'confirmation']",0,1,0.7850856781005859,"['verisimilitude', 'truthlikeness', 'truthlike', 'niiniluoto']","['fitelson', 'shogenji', 'meijs', 'confirmation']",task_389,mix_46_29_closest,
71262785,annotator_2,False,<b>jeffrey</b><br>credence<br><b>decision</b><br>utility<br><b>agent</b><br>bet<br><b>bayesian</b><br>probability,[50],"['probability', 'utility', 'bet', 'credence', 'agent', 'decision', 'jeffrey', 'bayesian']",-1,1,1.0,"['probability', 'utility', 'bet', 'credence']","['agent', 'decision', 'jeffrey', 'bayesian']",task_37,single,
71262935,annotator_2,False,element<br>order<br><b>definition</b><br>follow<br><b>function</b><br>theorem<br><b>define</b><br><b>set</b>,[27],"['set', 'function', 'define', 'definition', 'follow', 'order', 'element', 'theorem']",-1,1,1.0,"['set', 'function', 'define', 'definition']","['follow', 'order', 'element', 'theorem']",task_298,single,
71262848,annotator_2,False,computation<br><b>neural</b><br>turing<br><b>cognitive</b><br><b>brain</b><br><b>computational</b><br>computer<br>machine,"[28, 41]","['machine', 'turing', 'computer', 'computation', 'cognitive', 'brain', 'neural', 'computational']",0,1,0.7729097604751587,"['machine', 'turing', 'computer', 'computation']","['cognitive', 'brain', 'neural', 'computational']",task_56,mix_28_41_closest,
71262941,annotator_2,False,perceptual<br><b>phenomenal</b><br>perception<br><b>colour</b><br>experience<br><b>red</b><br><b>color</b><br>object,"[12, 33]","['experience', 'perception', 'object', 'perceptual', 'color', 'red', 'colour', 'phenomenal']",0,1,0.7533998489379883,"['experience', 'perception', 'object', 'perceptual']","['color', 'red', 'colour', 'phenomenal']",task_454,mix_12_33_closest,
71262716,annotator_2,False,<b>state</b><br><b>outcome</b><br>bell<br>quantum<br>measurement<br><b>hidden</b><br><b>particle</b><br>locality,[26],"['bell', 'measurement', 'quantum', 'locality', 'state', 'hidden', 'outcome', 'particle']",-1,1,1.0,"['bell', 'measurement', 'quantum', 'locality']","['state', 'hidden', 'outcome', 'particle']",task_202,single,
71262730,annotator_2,False,object<br>property<br>relation<br><b>truth</b><br><b>claim</b><br><b>argument</b><br>world<br><b>theory</b>,"[16, 1]","['property', 'world', 'object', 'relation', 'theory', 'argument', 'claim', 'truth']",0,1,0.8398953676223755,"['property', 'world', 'object', 'relation']","['theory', 'argument', 'claim', 'truth']",task_266,mix_16_1_closest,
71262760,annotator_2,False,<b>experience</b><br><b>intuition</b><br><b>mathematics</b><br>priori<br>kant<br>transcendental<br><b>geometry</b><br>concept,[22],"['kant', 'concept', 'priori', 'transcendental', 'intuition', 'experience', 'geometry', 'mathematics']",-1,1,1.0,"['kant', 'concept', 'priori', 'transcendental']","['intuition', 'experience', 'geometry', 'mathematics']",task_406,single,
71262750,annotator_2,False,<b>number</b><br>set<br>axiom<br>object<br><b>proof</b><br><b>mathematical</b><br>theory<br><b>mathematics</b>,[23],"['mathematical', 'number', 'mathematics', 'proof', 'axiom', 'theory', 'object', 'set']",-1,1,1.0,"['mathematical', 'number', 'mathematics', 'proof']","['axiom', 'theory', 'object', 'set']",task_252,single,
71262773,annotator_2,False,<b>information</b><br>strategy<br><b>signal</b><br>equilibrium<br>player<br><b>sender</b><br>game<br><b>receiver</b>,"[10, 38]","['player', 'game', 'strategy', 'equilibrium', 'signal', 'sender', 'receiver', 'information']",0,1,0.7536318302154541,"['player', 'game', 'strategy', 'equilibrium']","['signal', 'sender', 'receiver', 'information']",task_432,mix_10_38_closest,
71262795,annotator_2,False,<b>social</b><br>organism<br>evolutionary<br>selection<br><b>model</b><br><b>use</b><br>population<br><b>science</b>,"[1, 9]","['selection', 'population', 'organism', 'evolutionary', 'science', 'social', 'model', 'use']",0,1,0.7007759213447571,"['selection', 'population', 'organism', 'evolutionary']","['science', 'social', 'model', 'use']",task_239,mix_1_9_closest,
71262804,annotator_2,False,<b>transcendental</b><br><b>experience</b><br><b>priori</b><br>schlick<br>neurath<br>reichenbach<br><b>kant</b><br>carnap,"[0, 4]","['carnap', 'neurath', 'schlick', 'reichenbach', 'kant', 'transcendental', 'experience', 'priori']",0,1,0.8570958971977234,"['carnap', 'neurath', 'schlick', 'reichenbach']","['kant', 'transcendental', 'experience', 'priori']",task_50,mix_0_4_closest,
71262866,annotator_2,False,<b>truth</b><br><b>verisimilitude</b><br>set<br>language<br>object<br><b>theory</b><br><b>truthlikeness</b><br>sentence,"[40, 0]","['verisimilitude', 'truth', 'truthlikeness', 'theory', 'sentence', 'language', 'set', 'object']",0,1,0.7416980266571045,"['verisimilitude', 'truth', 'truthlikeness', 'theory']","['sentence', 'language', 'set', 'object']",task_205,mix_40_0_closest,
71262725,annotator_2,False,fitness<br><b>organism</b><br><b>gene</b><br>selection<br><b>trait</b><br>population<br><b>evolution</b><br>evolutionary,[6],"['selection', 'population', 'fitness', 'evolutionary', 'gene', 'evolution', 'trait', 'organism']",-1,1,1.0,"['selection', 'population', 'fitness', 'evolutionary']","['gene', 'evolution', 'trait', 'organism']",task_217,single,
71262823,annotator_2,False,<b>stone</b><br>relation<br>identity<br><b>mass</b><br><b>entity</b><br>trope<br>substance<br><b>universals</b>,[36],"['trope', 'relation', 'substance', 'identity', 'stone', 'entity', 'mass', 'universals']",-1,1,1.0,"['trope', 'relation', 'substance', 'identity']","['stone', 'entity', 'mass', 'universals']",task_441,single,
71262599,annotator_2,False,geometry<br><b>relativity</b><br>space<br><b>lorentz</b><br>spacetime<br><b>clock</b><br><b>einstein</b><br>universe,"[12, 22]","['spacetime', 'space', 'universe', 'geometry', 'einstein', 'clock', 'lorentz', 'relativity']",0,1,0.7823838591575623,"['spacetime', 'space', 'universe', 'geometry']","['einstein', 'clock', 'lorentz', 'relativity']",task_63,mix_12_22_closest,
71262569,annotator_2,False,truthlikeness<br><b>content</b><br>truth<br><b>miller</b><br><b>true</b><br><b>false</b><br>theory<br>verisimilitude,[40],"['verisimilitude', 'truth', 'truthlikeness', 'theory', 'content', 'miller', 'true', 'false']",-1,1,1.0,"['verisimilitude', 'truth', 'truthlikeness', 'theory']","['content', 'miller', 'true', 'false']",task_234,single,
71262740,annotator_2,False,economist<br><b>commodity</b><br><b>price</b><br>economic<br><b>equilibrium</b><br>economics<br><b>economy</b><br>market,[6],"['economic', 'economics', 'economist', 'market', 'price', 'economy', 'equilibrium', 'commodity']",-1,1,1.0,"['economic', 'economics', 'economist', 'market']","['price', 'economy', 'equilibrium', 'commodity']",task_58,single,
71262992,annotator_2,False,laudan<br><b>scientific</b><br>rationality<br><b>kuhn</b><br><b>paradigm</b><br>popper<br>science<br><b>incommensurability</b>,"[2, 16]","['kuhn', 'incommensurability', 'paradigm', 'scientific', 'laudan', 'popper', 'science', 'rationality']",0,1,0.825340211391449,"['kuhn', 'incommensurability', 'paradigm', 'scientific']","['laudan', 'popper', 'science', 'rationality']",task_67,mix_2_16_closest,
71262817,annotator_2,False,<b>confirmation</b><br>confirm<br>black<br><b>evidence</b><br><b>hypothesis</b><br>bayesian<br><b>raven</b><br>test,[13],"['hypothesis', 'confirmation', 'raven', 'evidence', 'confirm', 'black', 'test', 'bayesian']",-1,1,1.0,"['hypothesis', 'confirmation', 'raven', 'evidence']","['confirm', 'black', 'test', 'bayesian']",task_405,single,
71262624,annotator_2,False,hypothesis<br><b>datum</b><br>theory<br><b>use</b><br><b>experiment</b><br>scientific<br><b>test</b><br>science,"[0, 12]","['experiment', 'datum', 'test', 'use', 'theory', 'scientific', 'science', 'hypothesis']",0,1,0.7361102104187012,"['experiment', 'datum', 'test', 'use']","['theory', 'scientific', 'science', 'hypothesis']",task_263,mix_0_12_closest,
71262704,annotator_2,False,<b>bell</b><br>boolean<br>logic<br><b>state</b><br>quantum<br>lattice<br><b>locality</b><br><b>measurement</b>,"[43, 26]","['quantum', 'logic', 'lattice', 'boolean', 'bell', 'measurement', 'state', 'locality']",0,1,0.7787253856658936,"['quantum', 'logic', 'lattice', 'boolean']","['bell', 'measurement', 'state', 'locality']",task_188,mix_43_26_closest,
71262678,annotator_2,False,future<br><b>temporal</b><br>event<br><b>present</b><br><b>history</b><br><b>state</b><br>universe<br>time,[40],"['time', 'event', 'future', 'universe', 'temporal', 'present', 'history', 'state']",-1,1,1.0,"['time', 'event', 'future', 'universe']","['temporal', 'present', 'history', 'state']",task_299,single,
71262810,annotator_2,False,kuhnian<br><b>incommensurability</b><br><b>doppelt</b><br>kuhn<br><b>progressiveness</b><br>laudan<br><b>paradigm</b><br>lakatos,[6],"['kuhn', 'laudan', 'kuhnian', 'lakatos', 'doppelt', 'paradigm', 'progressiveness', 'incommensurability']",-1,1,1.0,"['kuhn', 'laudan', 'kuhnian', 'lakatos']","['doppelt', 'paradigm', 'progressiveness', 'incommensurability']",task_378,single,
71262814,annotator_2,False,<b>simplicity</b><br><b>hypothesis</b><br><b>curve</b><br>theory<br>model<br>datum<br>parameter<br><b>parsimony</b>,[42],"['simplicity', 'curve', 'parsimony', 'hypothesis', 'model', 'parameter', 'datum', 'theory']",-1,1,1.0,"['simplicity', 'curve', 'parsimony', 'hypothesis']","['model', 'parameter', 'datum', 'theory']",task_199,single,
